"Estado","Variável","Mês","Sexo","Valor","Região","População"
"Paraíba","Morte por intervenção de Agente do Estado",2022-08-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2022-08-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2022-08-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2022-08-01,"Total",3,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2022-09-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2022-09-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2022-09-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2022-09-01,"Total",3,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2022-10-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2022-10-01,"Masculino",5,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2022-10-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2022-10-01,"Total",5,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2022-11-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2022-11-01,"Masculino",5,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2022-11-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2022-11-01,"Total",5,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2022-12-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2022-12-01,"Masculino",8,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2022-12-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2022-12-01,"Total",8,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-01-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-01-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-01-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-01-01,"Total",3,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-02-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-02-01,"Masculino",11,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-02-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-02-01,"Total",11,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-03-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-03-01,"Masculino",8,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-03-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-03-01,"Total",8,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-04-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-04-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-04-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-04-01,"Total",3,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-05-01,"Feminino",1,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-05-01,"Masculino",8,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-05-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-05-01,"Total",9,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-06-01,"Feminino",1,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-06-01,"Masculino",6,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-06-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-06-01,"Total",7,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-07-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-07-01,"Masculino",5,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-07-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-07-01,"Total",5,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-08-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-08-01,"Masculino",5,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-08-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-08-01,"Total",5,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-09-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-09-01,"Masculino",7,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-09-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-09-01,"Total",7,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-10-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-10-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-10-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-10-01,"Total",3,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-11-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-11-01,"Masculino",7,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-11-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-11-01,"Total",7,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2023-12-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2023-12-01,"Masculino",6,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2023-12-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2023-12-01,"Total",6,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2024-01-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2024-01-01,"Masculino",4,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2024-01-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2024-01-01,"Total",4,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2024-02-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2024-02-01,"Masculino",9,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2024-02-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2024-02-01,"Total",9,"Nordeste",3974687
"Paraíba","Morte por intervenção de Agente do Estado",2024-03-01,"Feminino",0,"Nordeste",1918855
"Paraíba","Morte por intervenção de Agente do Estado",2024-03-01,"Masculino",3,"Nordeste",2055832
"Paraíba","Morte por intervenção de Agente do Estado",2024-03-01,"Não informado",0,"Nordeste",NA
"Paraíba","Morte por intervenção de Agente do Estado",2024-03-01,"Total",3,"Nordeste",3974687
"Pernambuco","Estupro",2019-01-01,"Feminino",219,"Nordeste",4321320
"Pernambuco","Estupro",2019-01-01,"Masculino",30,"Nordeste",4737611
"Pernambuco","Estupro",2019-01-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-01-01,"Total",249,"Nordeste",9058931
"Pernambuco","Estupro",2019-02-01,"Feminino",163,"Nordeste",4321320
"Pernambuco","Estupro",2019-02-01,"Masculino",41,"Nordeste",4737611
"Pernambuco","Estupro",2019-02-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-02-01,"Total",204,"Nordeste",9058931
"Pernambuco","Estupro",2019-03-01,"Feminino",209,"Nordeste",4321320
"Pernambuco","Estupro",2019-03-01,"Masculino",37,"Nordeste",4737611
"Pernambuco","Estupro",2019-03-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-03-01,"Total",246,"Nordeste",9058931
"Pernambuco","Estupro",2019-04-01,"Feminino",158,"Nordeste",4321320
"Pernambuco","Estupro",2019-04-01,"Masculino",38,"Nordeste",4737611
"Pernambuco","Estupro",2019-04-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-04-01,"Total",196,"Nordeste",9058931
"Pernambuco","Estupro",2019-05-01,"Feminino",232,"Nordeste",4321320
"Pernambuco","Estupro",2019-05-01,"Masculino",29,"Nordeste",4737611
"Pernambuco","Estupro",2019-05-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-05-01,"Total",261,"Nordeste",9058931
"Pernambuco","Estupro",2019-06-01,"Feminino",191,"Nordeste",4321320
"Pernambuco","Estupro",2019-06-01,"Masculino",29,"Nordeste",4737611
"Pernambuco","Estupro",2019-06-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2019-06-01,"Total",222,"Nordeste",9058931
"Pernambuco","Estupro",2019-07-01,"Feminino",206,"Nordeste",4321320
"Pernambuco","Estupro",2019-07-01,"Masculino",28,"Nordeste",4737611
"Pernambuco","Estupro",2019-07-01,"Não informado",3,"Nordeste",NA
"Pernambuco","Estupro",2019-07-01,"Total",237,"Nordeste",9058931
"Pernambuco","Estupro",2019-08-01,"Feminino",210,"Nordeste",4321320
"Pernambuco","Estupro",2019-08-01,"Masculino",27,"Nordeste",4737611
"Pernambuco","Estupro",2019-08-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2019-08-01,"Total",238,"Nordeste",9058931
"Pernambuco","Estupro",2019-09-01,"Feminino",206,"Nordeste",4321320
"Pernambuco","Estupro",2019-09-01,"Masculino",38,"Nordeste",4737611
"Pernambuco","Estupro",2019-09-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2019-09-01,"Total",245,"Nordeste",9058931
"Pernambuco","Estupro",2019-10-01,"Feminino",203,"Nordeste",4321320
"Pernambuco","Estupro",2019-10-01,"Masculino",40,"Nordeste",4737611
"Pernambuco","Estupro",2019-10-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-10-01,"Total",243,"Nordeste",9058931
"Pernambuco","Estupro",2019-11-01,"Feminino",189,"Nordeste",4321320
"Pernambuco","Estupro",2019-11-01,"Masculino",26,"Nordeste",4737611
"Pernambuco","Estupro",2019-11-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2019-11-01,"Total",217,"Nordeste",9058931
"Pernambuco","Estupro",2019-12-01,"Feminino",199,"Nordeste",4321320
"Pernambuco","Estupro",2019-12-01,"Masculino",30,"Nordeste",4737611
"Pernambuco","Estupro",2019-12-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2019-12-01,"Total",229,"Nordeste",9058931
"Pernambuco","Estupro",2020-01-01,"Feminino",228,"Nordeste",4321320
"Pernambuco","Estupro",2020-01-01,"Masculino",18,"Nordeste",4737611
"Pernambuco","Estupro",2020-01-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2020-01-01,"Total",246,"Nordeste",9058931
"Pernambuco","Estupro",2020-02-01,"Feminino",218,"Nordeste",4321320
"Pernambuco","Estupro",2020-02-01,"Masculino",26,"Nordeste",4737611
"Pernambuco","Estupro",2020-02-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2020-02-01,"Total",244,"Nordeste",9058931
"Pernambuco","Estupro",2020-03-01,"Feminino",163,"Nordeste",4321320
"Pernambuco","Estupro",2020-03-01,"Masculino",20,"Nordeste",4737611
"Pernambuco","Estupro",2020-03-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2020-03-01,"Total",183,"Nordeste",9058931
"Pernambuco","Estupro",2020-04-01,"Feminino",159,"Nordeste",4321320
"Pernambuco","Estupro",2020-04-01,"Masculino",21,"Nordeste",4737611
"Pernambuco","Estupro",2020-04-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2020-04-01,"Total",180,"Nordeste",9058931
"Pernambuco","Estupro",2020-05-01,"Feminino",186,"Nordeste",4321320
"Pernambuco","Estupro",2020-05-01,"Masculino",20,"Nordeste",4737611
"Pernambuco","Estupro",2020-05-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2020-05-01,"Total",207,"Nordeste",9058931
"Pernambuco","Estupro",2020-06-01,"Feminino",190,"Nordeste",4321320
"Pernambuco","Estupro",2020-06-01,"Masculino",15,"Nordeste",4737611
"Pernambuco","Estupro",2020-06-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2020-06-01,"Total",206,"Nordeste",9058931
"Pernambuco","Estupro",2020-07-01,"Feminino",187,"Nordeste",4321320
"Pernambuco","Estupro",2020-07-01,"Masculino",12,"Nordeste",4737611
"Pernambuco","Estupro",2020-07-01,"Não informado",3,"Nordeste",NA
"Pernambuco","Estupro",2020-07-01,"Total",202,"Nordeste",9058931
"Pernambuco","Estupro",2020-08-01,"Feminino",211,"Nordeste",4321320
"Pernambuco","Estupro",2020-08-01,"Masculino",34,"Nordeste",4737611
"Pernambuco","Estupro",2020-08-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2020-08-01,"Total",247,"Nordeste",9058931
"Pernambuco","Estupro",2020-09-01,"Feminino",219,"Nordeste",4321320
"Pernambuco","Estupro",2020-09-01,"Masculino",25,"Nordeste",4737611
"Pernambuco","Estupro",2020-09-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2020-09-01,"Total",245,"Nordeste",9058931
"Pernambuco","Estupro",2020-10-01,"Feminino",188,"Nordeste",4321320
"Pernambuco","Estupro",2020-10-01,"Masculino",35,"Nordeste",4737611
"Pernambuco","Estupro",2020-10-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2020-10-01,"Total",224,"Nordeste",9058931
"Pernambuco","Estupro",2020-11-01,"Feminino",190,"Nordeste",4321320
"Pernambuco","Estupro",2020-11-01,"Masculino",30,"Nordeste",4737611
"Pernambuco","Estupro",2020-11-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2020-11-01,"Total",222,"Nordeste",9058931
"Pernambuco","Estupro",2020-12-01,"Feminino",185,"Nordeste",4321320
"Pernambuco","Estupro",2020-12-01,"Masculino",31,"Nordeste",4737611
"Pernambuco","Estupro",2020-12-01,"Não informado",3,"Nordeste",NA
"Pernambuco","Estupro",2020-12-01,"Total",219,"Nordeste",9058931
"Pernambuco","Estupro",2021-01-01,"Feminino",262,"Nordeste",4321320
"Pernambuco","Estupro",2021-01-01,"Masculino",34,"Nordeste",4737611
"Pernambuco","Estupro",2021-01-01,"Não informado",6,"Nordeste",NA
"Pernambuco","Estupro",2021-01-01,"Total",302,"Nordeste",9058931
"Pernambuco","Estupro",2021-02-01,"Feminino",166,"Nordeste",4321320
"Pernambuco","Estupro",2021-02-01,"Masculino",26,"Nordeste",4737611
"Pernambuco","Estupro",2021-02-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2021-02-01,"Total",194,"Nordeste",9058931
"Pernambuco","Estupro",2021-03-01,"Feminino",210,"Nordeste",4321320
"Pernambuco","Estupro",2021-03-01,"Masculino",15,"Nordeste",4737611
"Pernambuco","Estupro",2021-03-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2021-03-01,"Total",226,"Nordeste",9058931
"Pernambuco","Estupro",2021-04-01,"Feminino",164,"Nordeste",4321320
"Pernambuco","Estupro",2021-04-01,"Masculino",17,"Nordeste",4737611
"Pernambuco","Estupro",2021-04-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2021-04-01,"Total",181,"Nordeste",9058931
"Pernambuco","Estupro",2021-05-01,"Feminino",219,"Nordeste",4321320
"Pernambuco","Estupro",2021-05-01,"Masculino",19,"Nordeste",4737611
"Pernambuco","Estupro",2021-05-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2021-05-01,"Total",238,"Nordeste",9058931
"Pernambuco","Estupro",2021-06-01,"Feminino",194,"Nordeste",4321320
"Pernambuco","Estupro",2021-06-01,"Masculino",26,"Nordeste",4737611
"Pernambuco","Estupro",2021-06-01,"Não informado",3,"Nordeste",NA
"Pernambuco","Estupro",2021-06-01,"Total",223,"Nordeste",9058931
"Pernambuco","Estupro",2021-07-01,"Feminino",198,"Nordeste",4321320
"Pernambuco","Estupro",2021-07-01,"Masculino",28,"Nordeste",4737611
"Pernambuco","Estupro",2021-07-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2021-07-01,"Total",226,"Nordeste",9058931
"Pernambuco","Estupro",2021-08-01,"Feminino",171,"Nordeste",4321320
"Pernambuco","Estupro",2021-08-01,"Masculino",20,"Nordeste",4737611
"Pernambuco","Estupro",2021-08-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2021-08-01,"Total",192,"Nordeste",9058931
"Pernambuco","Estupro",2021-09-01,"Feminino",201,"Nordeste",4321320
"Pernambuco","Estupro",2021-09-01,"Masculino",22,"Nordeste",4737611
"Pernambuco","Estupro",2021-09-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2021-09-01,"Total",225,"Nordeste",9058931
"Pernambuco","Estupro",2021-10-01,"Feminino",191,"Nordeste",4321320
"Pernambuco","Estupro",2021-10-01,"Masculino",29,"Nordeste",4737611
"Pernambuco","Estupro",2021-10-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2021-10-01,"Total",222,"Nordeste",9058931
"Pernambuco","Estupro",2021-11-01,"Feminino",215,"Nordeste",4321320
"Pernambuco","Estupro",2021-11-01,"Masculino",34,"Nordeste",4737611
"Pernambuco","Estupro",2021-11-01,"Não informado",0,"Nordeste",NA
"Pernambuco","Estupro",2021-11-01,"Total",249,"Nordeste",9058931
"Pernambuco","Estupro",2021-12-01,"Feminino",176,"Nordeste",4321320
"Pernambuco","Estupro",2021-12-01,"Masculino",29,"Nordeste",4737611
"Pernambuco","Estupro",2021-12-01,"Não informado",1,"Nordeste",NA
"Pernambuco","Estupro",2021-12-01,"Total",206,"Nordeste",9058931
"Pernambuco","Estupro",2022-01-01,"Feminino",195,"Nordeste",4321320
"Pernambuco","Estupro",2022-01-01,"Masculino",19,"Nordeste",4737611
"Pernambuco","Estupro",2022-01-01,"Não informado",2,"Nordeste",NA
"Pernambuco","Estupro",2022-01-01,"Total",216,"Nordeste",9058931
